,"Active Status","Type","Item","Description","Sales Tax Code","Purchase Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","U/M Set","Cost","Preferred Vendor","Tax Agency","Price","Gross Price","Amounts Include Tax","Reorder Pt (Min)","Manu. Part No.","Purchased for Resale","Sales Tax Return Line","Price L1","Price L2","AZ","Note","itemname"
,"Active","Inventory Part","Processors:INTEL:E3-1270V6","Intel Xeon E3-1270v6 3.8G/4Cores/LGA1151 Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Xeon E3-1270v6 3.8G/4Cores/LGA1151 Box",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","BX80677E31270V6","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:E5-1660V4","Intel Xeon E5-1660v4 3.2G/20G/FC-LGA14A","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Xeon E5-1660v4 3.2G/20G/FC-LGA14A",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CM8066002646401","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:E5-2630v4","Intel  Xeon E5-2630v4 2.2G/25M LGA2011-3 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel  Xeon E5-2630v4 2.2G/25M LGA2011-3 Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","BX80660E52630V4","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:E5-2643v4","Intel Xeon E5-2643v4 6Core/12Thread 20Mb 3.40GHz LGA2011-3 Tray Bare","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Xeon E5-2643v4 6Core/12Thread 20Mb 3.40GHz LGA2011-3 Tray Bare",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CM8066002041500","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:E6320","INTEL E6320 1.86G/4M/1066 BOX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"INTEL E6320 1.86G/4M/1066 BOX....",0,"each (ea)","Count in each",176.34,,,0.00,0,"No","","BX80557E6320","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:E6750","INTEL E6750 2.66G/4M/1333 BOX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"INTEL E6750 2.66G/4M/1333 BOX..",1,"each (ea)","Count in each",215.63,,,0.00,0,"No","","BX80557E6750","No",,"99","99","79.99/0414",,"E6750"
,"Active","Inventory Part","Processors:INTEL:G3900","Intel Celeron G3900 Skylake Dual-Core 2.8G/65W/LGA1151 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Celeron G3900 Skylake Dual-Core 2.8G/65W/LGA1151 Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Processors:INTEL:G3930","Intel Celeron G3930 2.90GHz 2MB LGA1151 2C/2T Kaby Lake Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Celeron G3930 2.90GHz 2MB LGA1151 2C/2T Kaby Lake Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","BX80677G3930","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:G4400","Intel Pentium G4400 3.3G/3M/S1151 Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Pentium G4400 3.3G/3M/S1151 Box..",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","BX80662G4400","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:G4560","Intel Pentium G4560 3.5G/3M/S1151 Kaby Lake Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Pentium G4560 3.5G/3M/S1151 Kaby Lake Retail",0,"each (ea)","Count in each",87.11,,,0.00,0,"No","","BX80677G4560","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:G4600","Intel Pentium G4600 Kaby Lake Dual Core 3.6G/3M/S1151 with Intel HD Graphics 630","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Pentium G4600 Kaby Lake Dual Core 3.6G/3M/S1151 with Intel HD Graphics 630",0,"each (ea)","Count in each",79.00,,,0.00,0,"No","","BX80677G4600","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:G4900","Intel Celeron G4900 3.1G/2M/S1151 65W Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Celeron G4900 3.1G/2M/S1151 65W Retail",0,"each (ea)","Count in each",53.50,,,0.00,0,"No","","BX80684G4900","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:G6950","INTEL P-G6950 2.80G 1156 3M Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"INTEL P-G6950 2.80G 1156 3M Retail..",2,"each (ea)","Count in each",79.56,,,0.00,0,"No","","BX80616G6950","No",,"50","50","39.99/0403",,"G6950"
,"Not-active","Inventory Part","Processors:INTEL:i3-6100","Intel i3-6100 3.7G/3M/S1151 with Intel HD Graphics 530","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i3-6100 3.7G/3M/S1151 with Intel HD Graphics 530",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","BX80662I36100","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i3-7100","Intel Core i3-7100 3.9G/3M/S1151 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i3-7100 3.9G/3M/S1151 Retail..",0,"each (ea)","Count in each",140.63,,,0.00,0,"No","","BX80677I37100","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i3-8100","Intel Core i3-8100 coffee Lake  3.6G/6M/S1151 65W","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i3-8100 coffee Lake  3.6G/6M/S1151 65W",7,"each (ea)","Count in each",154.66,,,0.00,0,"No","","BX80684I38100","No",,"157/0511","158","183/0413",,"i3-8100"
,"Active","Inventory Part","Processors:INTEL:i5-6400","Intel Core i5-6400 2.7G/6M/S1151 Skylake Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-6400 2.7G/6M/S1151 Skylake Retail..",0,"each (ea)","Count in each",213.20,,,0.00,0,"No","","BX80662I56400","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i5-6500","Intel Core i5-6500 3.2G/6M/S1151 Skylake Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-6500 3.2G/6M/S1151 Skylake Retail..",0,"each (ea)","Count in each",246.30,,,0.00,0,"No",""," BX80662I56500","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i5-7400","Intel Core i5-7400 3.0G/6M/S1151 65W Retail (BX80677I57400)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-7400 3.0G/6M/S1151 65W Retail",0,"each (ea)","Count in each",233.80,,,0.00,0,"No","","BX80677I57400","No",,"239/0511","242","299.99/0413",,"i5-7400"
,"Active","Inventory Part","Processors:INTEL:i5-7500","Intel Core i5-7500 3.4G/6M/S1151 65W Retail ( BX80677I57500)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-7500 3.4G/6M/S1151 65W Retail",0,"each (ea)","Count in each",265.55,,,0.00,0,"No",""," BX80677I57500","No",,"277","278",,,
,"Active","Inventory Part","Processors:INTEL:i5-7600","Intel i5-7600 3.5G/6M/S1151  65W Kaby Lake Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i5-7600 3.5G/6M/S1151  65W Kaby Lake Retail",0,"each (ea)","Count in each",279.69,,,0.00,0,"No","","BX80677I57600","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i5-7600K","Intel i5-7600K 3.8G/6M/S1151 91W Kaby Lake Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i5-7600K 3.8G/6M/S1151 91W Kaby Lake Retail..",0,"each (ea)","Count in each",263.05,,,0.00,0,"No","","BX80677I57600K","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i5-7640X","Intel Core i5-7640X 4.0-4.2G/6M/S2066 112W Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-7640X 4.0-4.2G/6M/S2066 112W Retail..",0,"each (ea)","Count in each",307.50,,,0.00,0,"No","","BX80677I57640X","No",,"318/0406","320",,,
,"Active","Inventory Part","Processors:INTEL:i5-8400","Intel Core i5-8400 2.8G/9M/S1151 with Intel UHD Graphics 630 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-8400 2.8G/9M/S1151 with Intel UHD Graphics 630 Retail",28,"each (ea)","Count in each",239.99,,,0.00,0,"No","","BX80684I58400","No",,"241/0603","242","279.99/0402",,"i5-8400"
,"Active","Inventory Part","Processors:INTEL:i5-8500","Intel core i5-8500 3.0G/9M/S1151 65W with UHD Graphics 630 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel core i5-8500 3.0G/9M/S1151 65W with UHD Graphics 630 Retail",0,"each (ea)","Count in each",287.28,,,0.00,0,"No","","BX80684I58500","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i5-8600","Intel Core i5-8600 3.1G/9M/S1151 65W with UHD Graphics 630 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-8600 3.1G/9M/S1151 65W with UHD Graphics 630 Retail",0,"each (ea)","Count in each",301.44,,,0.00,0,"No","","BX80684I58600","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i5-8600K","Intel Core i5-8600K 6-Core 3.6G/LGA1151/95W Box (BX80684I58600K)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-8600K 6-Core 3.6G/LGA1151/95W Box",2,"each (ea)","Count in each",318.82,,,0.00,0,"No","","BX80684I58600K","No",,"321/0505","322","358.99/0413",,"i5-8600K"
,"Active","Inventory Part","Processors:INTEL:i5-9600K","Intel Core i5-9600K 3.7G/9M/S1151 6-Core 95W with Intel UH 630 Graphics (BX80684I59600K)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i5-9600K 3.7G/9M/S1151 6-Core 95W with Intel UH 630 Graphics",23,"each (ea)","Count in each",289.00,,,339.99,384.1887,"No","","BX80684I59600K","No",,"293/0515","294","339.99/0413",,"i5-9600K"
,"Active","Inventory Part","Processors:INTEL:i7-6700","Intel i7-6700 4.0G/8M/S1151 65W Quad-Core Intel HD Graphics 530 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i7-6700 4.0G/8M/S1151 65W Quad-Core Intel HD Graphics 530 Retail..",0,"each (ea)","Count in each",388.65,,,0.00,0,"No","","BX80662I76700","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-6700K","Intel Core i7-6700K 4.0G/8M/LGA1151 95W Quad-Core Intel HD Graphics 530 (BX80662I76700K)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i7-6700K 4.0G/8M/LGA1151 95W Quad-Core Intel HD Graphics 530",0,"each (ea)","Count in each",375.30,,,0.00,0,"No","","BX80662I76700K","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-7700","Intel Core i7-7700 3.6G/8M/S1151 with Intel HD Graphics 630 (BX80677I77700)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i7-7700 3.6G/8M/S1151 with Intel HD Graphics 630",0,"each (ea)","Count in each",398.06,,,0.00,0,"No","","BX80677I77700","No",,"401/0330","402",,,
,"Active","Inventory Part","Processors:INTEL:i7-7700K","Intel Core i7-7700K 4.2G/8M/S1151 with Intel HD Graphics 630","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i7-7700K 4.2G/8M/S1151 with Intel HD Graphics 630",0,"each (ea)","Count in each",430.00,,,0.00,0,"No",""," BX80677I77700K","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-7740X","Intel i7-7740X KabyLake-X 4.3G-4.5G/8M/S2066 112W Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i7-7740X KabyLake-X 4.3G-4.5G/8M/S2066 112W Retail..",0,"each (ea)","Count in each",409.61,,,0.00,0,"No","","BX80677I77740X","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-7800X","Intel i7-7800X 3.5G-4G/8.25M/S2066 140W SkyLake Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i7-7800X 3.5G-4G/8.25M/S2066 140W SkyLake Retail..",0,"each (ea)","Count in each",469.00,,,0.00,0,"No",""," BX80673I77800X","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-7820X","Intel i7-7820X 4.3G/11M/LGA2066 Retail (BX80673I77820X)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i7-7820X 4.3G/11M/LGA2066 Retail",0,"each (ea)","Count in each",759.83,,,0.00,0,"No","","BX80673I77820X","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-8086K","Intel Core i7-8086K 4.0G/12M/S1151 6 Cores/12 Threads Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i7-8086K 4.0G/12M/S1151 6 Cores/12 Threads Retail",0,"each (ea)","Count in each",523.18,,,0.00,0,"No","","BX80684I78086K","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-8700","Intel Core i7-8700 Coffee Lake 6-Core/12-Thread  3.2G/S1151/65W Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i7-8700 Coffee Lake 6-Core/12-Thread  3.2G/S1151/65W Box",0,"each (ea)","Count in each",415.26,,,0.00,0,"No","","BX80684I78700","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i7-8700K","Intel Core i7-8700K 3.7G/12M/S1151 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i7-8700K 3.7G/12M/S1151 Retail",0,"each (ea)","Count in each",540.40,,,669.99,757.0887,"No","","BX80684I78700K","No",,"548/0413","549","669.99/0413",,
,"Active","Inventory Part","Processors:INTEL:i7-9700K","Intel Core i7-9700K Boxed 12MB Cache 3.6GHz LGA1151 8Core / 8Thread Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i7-9700K Boxed 12MB Cache 3.6GHz LGA1151 8Core / 8Thread Retail",8,"each (ea)","Count in each",495.35,,,569.20,643.196,"No","","BX80684I79700K","No",,"498/0602","499","562.88/0413","490.86asi/0602","i7-9700K"
,"Active","Inventory Part","Processors:INTEL:i9-7900X","Intel i9-7900X 4.3G/13.75M/LGA2066 10C/20T Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel i9-7900X 4.3G/13.75M/LGA2066 10C/20T Retail",0,"each (ea)","Count in each",1226.15,,,0.00,0,"No","","BX80673I97900X","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i9-7920x","Intel Core i9-7920X Skylakce 12-Core 2.9G/12M LGA2066 Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i9-7920X Skylakce 12-Core 2.9G/12M LGA2066 Box",0,"each (ea)","Count in each",1357.70,,,0.00,0,"No",""," BX80673I97920X","No",,,,,,
,"Active","Inventory Part","Processors:INTEL:i9-9900K","Intel Core i9-9900K 3.6G/16M/S1151 95W Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Core i9-9900K 3.6G/16M/S1151 95W Retail",18,"each (ea)","Count in each",665.15,,,745.49,842.4037,"No","","BX80684I99900K","No",,"678/0524","679","735.79/0413",,"i9-9900K"
,"Active","Inventory Part","Processors:INTEL:P428BRO","INTEL 2.8B 512K/533/S478  (3 months warranty)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"INTEL 2.8B 512K/533/S478  (3 months warranty)..",3,"each (ea)","Count in each",82.89,,,0.00,0,"No","",,"No",,"35","35",,,
,"Active","Inventory Part","Processors:INTEL:P430ERO","INTEL 3.0E 1M/800/S478 OEM (3 months warranty)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"INTEL 3.0E 1M/800/S478 OEM (3 months warranty)..",4,"each (ea)","Count in each",84.73,,,0.00,0,"No","",,"No",,"35","35",,,
,"Active","Inventory Part","Projector",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Projector:UHD50","Optoma UHD50 DLP Projector","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Optoma UHD50 DLP Projector",0,"each (ea)","Count in each",1646.97,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Software",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Software:KAV-1U","Kaspersky Anti-virus 1 User OEM","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kaspersky Anti-virus 1 User OEM",7,"each (ea)","Count in each",12.00,,,0.00,0,"No","","KAV-1U","No",,"14/0526","15",,,"KAV-1U"
,"Active","Inventory Part","Software:G3S-01299","Microsoft Software G3S-01299 Windows Server Essential 2019 16C with DVD Media","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Software G3S-01299 Windows Server Essential 2019 16C with DVD Media",0,"each (ea)","Count in each",461.02,,,0.00,0,"No",""," G3S-01299","No",,,,,,
,"Active","Inventory Part","Software:KIS-3U-R","Kaspersky Internet Security  - 3 PCs Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kaspersky Internet Security - 3 PCs Retail",0,"each (ea)","Count in each",19.50,,,0.00,0,"No","",,"No",,"24 /0305","25",,,
,"Active","Inventory Part","Software:SFT-OOB-LIC","Supermicro SFT-OOB-LIC Out of Band (OOB) Management software License","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro SFT-OOB-LIC Out of Band (OOB) Management software License",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","SFT-OOB-LIC","No",,,,,,
,"Active","Inventory Part","Software:W7-Pro French","Microsoft Win 7 Pro 64bit French  3pk version  FQC-01200","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Win 7 Pro 64bit French  3pk version  FQC-01200",1,"each (ea)","Count in each",129.82,,,0.00,0,"No","","FQC-01200","No",,,,,,
,"Active","Inventory Part","Software:W7-U32 French","Microsoft Windows 7 Ultimate 32b French - License and media - 1 PC - OEM - DVD - 32-bit","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Windows 7 Ultimate 32b French - License and media - 1 PC - OEM - DVD - 32-bit",1,"each (ea)","Count in each",170.00,,,0.00,0,"No","","GLC-00704","No",,,,,,
,"Active","Inventory Part","Software:License","Software License Only","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Software License Only",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","Software License","No",,,,,,
,"Active","Inventory Part","Software:KIS-2019","Kaspersky Internet Security 2019 - 1 PC","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kaspersky Internet Security 2019 - 1 PC",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","KIS-2019","No",,"18","19",,,
,"Active","Inventory Part","Software:KIS-2019x3","Kaspersky Internet Security 2019 - 3 PCs","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kaspersky Internet Security 2019 - 3 PCs",0,"each (ea)","Count in each",18.88,,,0.00,0,"No","","KIS-2019x3","No",,,,,,
,"Active","Inventory Part","Software:2016 Office/Server",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Software:2016 Office/Server:79G-04589","Microsoft Office Home and Student 2016 English Medialess","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Office Home and Student 2016 English Medialess..",0,"each (ea)","Count in each",137.50,,,0.00,0,"No","","79G-04589","No",,,,,,
,"Active","Inventory Part","Software:2016 Office/Server:P73-06165","Office Home & Business 2016 English P2 Medialess","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Office Home & Business 2016 English P2 Medialess",0,"each (ea)","Count in each",1038.86,,,0.00,0,"No","","P73-06165","No",,,,,,
,"Active","Inventory Part","Software:2016 Office/Server:P73-07113","Microsoft Windows Server Standard 2016 64bit","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Windows Server Standard 2016 64bit",0,"each (ea)","Count in each",858.70,,,0.00,0,"No","","P73-07113","No",,"call/0310","call",,,"P73-07113"
,"Active","Inventory Part","Software:2016 Office/Server:P73-07132","Microsoft Oem Microsoft Windows Server 2016 Standard - Base License and Media - 24 Core - DVD-RO...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Oem Microsoft Windows Server 2016 Standard - Base License and Media - 24 Core - DVD-RO...",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","P73-07132","No",,,,,,
,"Active","Inventory Part","Software:2016 Office/Server:R18-05225","Microsoft Windows Server STD 2016 User 1 CAL","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Windows Server STD 2016 User 1 CAL",0,"each (ea)","Count in each",52.33,,,0.00,0,"No","","R18-05225","No",,,,,,
,"Active","Inventory Part","Software:2016 Office/Server:R18-05244","Microsoft Windows Server STD 2016 User 5CAL","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Windows Server STD 2016 User 5CAL..",0,"each (ea)","Count in each",205.39,,,0.00,0,"No","","R18-05244","No",,,,,,
,"Active","Inventory Part","Software:2016 Office/Server:T5D-02776","Office Home & Business 2016 English P2 Medialess","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Office Home & Business 2016 English P2 Medialess",1,"each (ea)","Count in each",273.76,,,0.00,0,"No","","T5D-02776","No",,"279/0511","280",,,"T5D-02776"
,"Active","Inventory Part","Software:2019 Office/Server",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Software:2019 Office/Server:R18-05829","Microsoft Server 2019 Device CAL 5pk","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Server 2019 Device CAL 5pk",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","R18-05829","No",,,,,,
,"Active","Inventory Part","Software:2019 Office/Server:R18-05867","Microsoft Windows Server STD 2019 User 5 CAL","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Windows Server STD 2019 User 5 CAL",2,"each (ea)","Count in each",244.73,,,0.00,0,"No","","R18-05867","No",,"255/0511","257",,,"R18-05867"
,"Active","Inventory Part","Software:2019 Office/Server:QQ2-00728","Microsoft Office 365 2019 Personal - Subscription - 1 User, 1 PC/Mac - 1 Year","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Office 365 2019 Personal - Subscription - 1 User, 1 PC/Mac - 1 Year",0,"each (ea)","Count in each",40.00,,,0.00,0,"No","","QQ2-00728","No",,"44/0330","45",,,"QQ2-00728"
,"Active","Inventory Part","Software:2019 Office/Server:269-17076","MS Office 2019 Professional Product Key License Downloadable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MS Office 2019 Professional Product Key License Downloadable",0,"each (ea)","Count in each",480.42,,,0.00,0,"No","","269-17076","No",,,,,,
,"Active","Inventory Part","Software:2019 Office/Server:79G-05029","Microsoft Office Home & Student 2019 English Medialess","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Office Home & Student 2019 English Medialess",84,"each (ea)","Count in each",118.00,,,0.00,0,"No","","79G-05029","No",,"122/0519","123",,,"79G-05029"
,"Active","Inventory Part","Software:2019 Office/Server:P73-07788","Microsoft P73-07788 Windows Server Standard 2019 x64 DSP ENG 16-Core","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft P73-07788 Windows Server Standard 2019 x64 DSP ENG 16-Core",0,"each (ea)","Count in each",1004.50,,,0.00,0,"No","","P73-07788","No",,"1008/0511","1012",,,"P73-07788"
,"Active","Inventory Part","Software:2019 Office/Server:T5D-03203","Microsoft Office Home and Business 2019 English","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft Office Home and Business 2019 English",38,"each (ea)","Count in each",244.33,,,0.00,0,"No","","T5D-03203","No",,"257/0511","258",,,"T5D-03203"
,"Active","Inventory Part","Software:228-11033","Microsoft SQL Server 2017 Standard - Box Pack - 1 Server, 10 Client - DBMS - DVD-ROM - English - PC","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Microsoft SQL Server 2017 Standard - Box Pack - 1 Server, 10 Client - DBMS - DVD-ROM - English - PC",0,"each (ea)","Count in each",3150.00,,,0.00,0,"No","","228-11033","No",,,,,,
,"Active","Inventory Part","Software:AOC-CHCD-PRO2-ESW","Supermicro LSI AOC-CHCD-PRO2-ESW Cachecade Suite 2.0 W/FASTPATH License for Supermicro Only","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro LSI AOC-CHCD-PRO2-ESW Cachecade Suite 2.0 W/FASTPATH License for Supermicro Only",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","AOC-CHCD-PRO2-ESW","No",,,,,,
,"Active","Inventory Part","Software:KAV-2014x3","Kaspersky Anti Virus 2014 (3  PCs) Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kaspersky Anti Virus 2014 (3  PCs) Retail..",8,"each (ea)","Count in each",19.00,,,0.00,0,"No","",,"No",,"10","10",,,
,"Not-active","Inventory Part","Software:KAV-2017","Kaspersky Anti Virus 2017 DVD OEM","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kaspersky Anti Virus 2017 DVD OEM..",0,"each (ea)","Count in each",11.95,,,0.00,0,"No","",,"No",,,,,,
,"Not-active","Inventory Part","Software:KAV-2018x3","Kaspersky Anti-Virus 2018 (3 PCs) Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kaspersky Anti-Virus 2018 (3 PCs) Retail..",0,"each (ea)","Count in each",19.00,,,0.00,0,"No","",,"No",,,,,,
